filename,width,height,class,xmin,ymin,xmax,ymax
Deivid102.jpg,800,600,C,557,254,582,294
Deivid102.jpg,800,600,C,614,253,635,292
Deivid102.jpg,800,600,C,646,254,668,295
Deivid102.jpg,800,600,C,688,253,710,294
Deivid102.jpg,800,600,C,727,253,752,294
Deivid102.jpg,800,600,C,88,321,117,362
Deivid102.jpg,800,600,C,224,323,247,361
Deivid102.jpg,800,600,C,257,323,278,361
Deivid102.jpg,800,600,C,390,333,407,353
Deivid102.jpg,800,600,C,399,349,411,370
Deivid102.jpg,800,600,C,435,324,463,359
Deivid102.jpg,800,600,C,472,322,502,356
Deivid102.jpg,800,600,C,515,321,539,360
Deivid102.jpg,800,600,C,558,324,579,360
Deivid102.jpg,800,600,C,699,332,721,362
Deivid102.jpg,800,600,C,741,328,759,362
Deivid102.jpg,800,600,C,692,414,719,462
Deivid102.jpg,800,600,C,736,415,757,458
Deivid102.jpg,800,600,C,562,410,577,427
Deivid102.jpg,800,600,C,559,427,574,449
Deivid102.jpg,800,600,C,524,428,548,449
Deivid102.jpg,800,600,C,519,409,544,429
Deivid102.jpg,800,600,C,467,415,490,453
Deivid102.jpg,800,600,C,431,413,453,448
Deivid102.jpg,800,600,C,387,419,404,447
Deivid102.jpg,800,600,C,257,414,273,458
Deivid102.jpg,800,600,C,219,420,243,464
Deivid102.jpg,800,600,C,87,420,113,454
Deivid102.jpg,800,600,C,89,491,111,529
Deivid102.jpg,800,600,C,157,496,177,529
Deivid102.jpg,800,600,C,183,498,201,531
Deivid102.jpg,800,600,C,207,490,237,531
Deivid102.jpg,800,600,C,242,490,264,531
Deivid102.jpg,800,600,C,280,489,307,528
Deivid102.jpg,800,600,C,376,486,397,527
Deivid102.jpg,800,600,C,403,485,422,526
Deivid102.jpg,800,600,C,466,487,497,527
Deivid102.jpg,800,600,C,506,481,535,528
Deivid102.jpg,800,600,C,545,485,569,533
Deivid102.jpg,800,600,C,587,485,610,532
Deivid102.jpg,800,600,C,617,484,637,527
Deivid102.jpg,800,600,C,703,485,729,529
Deivid102.jpg,800,600,C,740,489,766,527
Deivid102.jpg,800,600,C,737,561,760,596
Deivid102.jpg,800,600,C,699,558,722,600
Deivid102.jpg,800,600,C,627,548,638,564
Deivid102.jpg,800,600,C,618,563,635,591
Deivid102.jpg,800,600,C,593,565,609,587
Deivid102.jpg,800,600,C,587,549,609,568
Deivid102.jpg,800,600,C,548,556,566,590
Deivid102.jpg,800,600,C,507,557,531,588
Deivid102.jpg,800,600,C,472,556,489,593
Deivid102.jpg,800,600,C,404,548,418,572
Deivid102.jpg,800,600,C,375,550,392,568
Deivid102.jpg,800,600,C,376,562,390,588
Deivid102.jpg,800,600,C,399,564,415,592
Deivid102.jpg,800,600,C,280,562,300,597
Deivid102.jpg,800,600,C,240,564,260,596
Deivid102.jpg,800,600,C,212,564,232,596
Deivid102.jpg,800,600,C,179,562,196,598
Deivid102.jpg,800,600,C,161,556,175,594
Deivid102.jpg,800,600,C,83,553,104,593
Deivid102.jpg,800,600,CS,20,1,46,50
Deivid102.jpg,800,600,CS,22,162,45,206
Deivid102.jpg,800,600,CS,23,316,47,374
Deivid102.jpg,800,600,CS,21,483,50,537
Deivid102.jpg,800,600,CF,13,84,48,126
Deivid102.jpg,800,600,CF,21,245,50,280
Deivid102.jpg,800,600,CF,23,414,49,450
Deivid102.jpg,800,600,CF,22,551,50,582
Deivid102.jpg,800,600,Bem,49,14,62,26
Deivid102.jpg,800,600,Bem,63,5,72,23
Deivid102.jpg,800,600,Bem,54,103,62,119
Deivid102.jpg,800,600,Bem,61,94,78,109
Deivid102.jpg,800,600,Bem,55,171,64,189
Deivid102.jpg,800,600,Bem,57,164,74,179
Deivid102.jpg,800,600,Bem,53,264,63,277
Deivid102.jpg,800,600,Bem,61,254,73,268
Deivid102.jpg,800,600,Bem,52,334,62,348
Deivid102.jpg,800,600,Bem,60,323,71,338
Deivid102.jpg,800,600,Bem,50,428,66,448
Deivid102.jpg,800,600,Bem,63,425,73,438
Deivid102.jpg,800,600,Bem,53,503,65,518
Deivid102.jpg,800,600,Bem,61,494,73,507
Deivid102.jpg,800,600,Bem,55,569,64,582
Deivid102.jpg,800,600,Bem,62,558,74,574
Deivid102.jpg,800,600,N,413,15,432,48
Deivid102.jpg,800,600,Bem,402,29,411,47
Deivid102.jpg,800,600,N,627,17,643,41
Deivid102.jpg,800,600,N,625,31,640,47
Deivid102.jpg,800,600,N,679,35,697,49
Deivid102.jpg,800,600,N,682,17,697,39
Deivid102.jpg,800,600,N,410,94,427,127
Deivid102.jpg,800,600,N,618,91,642,124
Deivid102.jpg,800,600,N,689,89,699,119
Deivid102.jpg,800,600,N,505,160,522,204
Deivid102.jpg,800,600,N,91,158,113,202
Deivid102.jpg,800,600,N,87,249,107,286
Deivid102.jpg,800,600,N,133,319,152,359
Deivid102.jpg,800,600,N,180,322,204,360
Deivid102.jpg,800,600,N,312,326,330,362
Deivid102.jpg,800,600,N,310,414,328,450
Deivid102.jpg,800,600,N,175,415,205,459
Deivid102.jpg,800,600,N,128,418,148,454
Deivid102.jpg,800,600,N,121,500,136,530
Deivid102.jpg,800,600,N,116,553,133,594
Deivid102.jpg,800,600,N,313,553,328,584
Deivid102.jpg,800,600,N,344,553,366,584
Deivid102.jpg,800,600,N,317,494,332,528
Deivid102.jpg,800,600,N,350,496,371,525
Deivid102.jpg,800,600,N,434,491,455,527
Deivid102.jpg,800,600,N,432,556,448,588
Deivid102.jpg,800,600,SN,418,174,438,193
Deivid102.jpg,800,600,SN,421,258,441,277
Deivid102.jpg,800,600,SOS,399,104,408,120
Deivid102.jpg,800,600,B,363,172,379,204
Deivid102.jpg,800,600,B,357,254,380,284
Deivid102.jpg,800,600,B,619,328,638,359
Deivid102.jpg,800,600,B,621,424,638,456
Deivid102.jpg,800,600,B,668,490,682,526
Deivid102.jpg,800,600,B,660,550,678,595
Deivid102.jpg,800,600,P,380,268,387,271
Deivid102.jpg,800,600,P,382,257,388,264
Deivid102.jpg,800,600,P,638,337,647,346
Deivid102.jpg,800,600,P,639,354,645,358
Deivid102.jpg,800,600,P,640,421,649,432
Deivid102.jpg,800,600,P,638,432,648,439
Deivid102.jpg,800,600,P,680,499,689,510
Deivid102.jpg,800,600,P,680,514,689,522
Deivid102.jpg,800,600,P,326,425,337,434
Deivid102.jpg,800,600,P,328,414,337,421
Deivid102.jpg,800,600,P,111,183,118,187
Deivid102.jpg,800,600,P,113,191,120,197
img8.jpg,0,0,CS,43,89,131,384
img8.jpg,0,0,N,164,259,210,379
img8.jpg,0,0,N,218,227,261,353
img8.jpg,0,0,N,269,207,311,339
img8.jpg,0,0,N,319,192,365,316
img8.jpg,0,0,N,369,184,409,300
img8.jpg,0,0,N,418,170,459,285
img8.jpg,0,0,N,462,215,507,313
img8.jpg,0,0,N,519,197,565,306
Deivid134.jpg,800,600,N,97,1,139,89
Deivid134.jpg,800,600,N,146,1,180,90
Deivid134.jpg,800,600,N,198,1,226,89
Deivid134.jpg,800,600,N,282,1,306,87
Deivid134.jpg,800,600,N,319,74,336,105
Deivid134.jpg,800,600,N,341,55,364,104
Deivid134.jpg,800,600,N,361,18,389,87
Deivid134.jpg,800,600,N,454,69,476,102
Deivid134.jpg,800,600,N,454,27,482,88
Deivid134.jpg,800,600,N,485,72,513,104
Deivid134.jpg,800,600,N,497,19,527,85
Deivid134.jpg,800,600,N,532,70,562,102
Deivid134.jpg,800,600,N,543,28,570,84
Deivid134.jpg,800,600,N,648,1,673,93
Deivid134.jpg,800,600,N,637,214,660,284
Deivid134.jpg,800,600,N,537,211,564,289
Deivid134.jpg,800,600,N,489,207,518,270
Deivid134.jpg,800,600,N,454,198,477,274
Deivid134.jpg,800,600,N,364,212,396,286
Deivid134.jpg,800,600,N,279,212,302,282
Deivid134.jpg,800,600,N,206,213,224,288
Deivid134.jpg,800,600,N,141,210,178,271
Deivid134.jpg,800,600,N,106,204,137,284
Deivid134.jpg,800,600,N,73,317,99,387
Deivid134.jpg,800,600,N,110,324,133,385
Deivid134.jpg,800,600,N,153,318,175,396
Deivid134.jpg,800,600,N,253,322,265,401
Deivid134.jpg,800,600,N,334,335,351,404
Deivid134.jpg,800,600,N,437,342,469,390
Deivid134.jpg,800,600,N,440,374,463,414
Deivid134.jpg,800,600,N,487,314,506,388
Deivid134.jpg,800,600,N,501,372,516,407
Deivid134.jpg,800,600,N,531,316,559,407
Deivid134.jpg,800,600,N,573,394,593,417
Deivid134.jpg,800,600,N,600,375,618,404
Deivid134.jpg,800,600,N,626,317,650,396
Deivid134.jpg,800,600,N,626,527,644,593
Deivid134.jpg,800,600,N,527,525,547,584
Deivid134.jpg,800,600,N,488,521,506,586
Deivid134.jpg,800,600,N,447,524,468,590
Deivid134.jpg,800,600,N,412,545,427,585
Deivid134.jpg,800,600,N,327,528,352,594
Deivid134.jpg,800,600,N,77,509,105,580
Deivid134.jpg,800,600,N,109,488,134,575
Deivid134.jpg,800,600,N,156,518,172,594
Deivid134.jpg,800,600,N,235,521,274,588
Deivid134.jpg,800,600,CS,15,10,43,98
Deivid134.jpg,800,600,CS,15,313,47,404
Deivid134.jpg,800,600,CF,8,208,47,267
Deivid134.jpg,800,600,CF,13,515,46,581
Deivid134.jpg,800,600,SOS,41,8,64,46
Deivid134.jpg,800,600,SOS,47,215,67,252
Deivid134.jpg,800,600,SOS,46,315,66,354
Deivid134.jpg,800,600,SOS,47,522,67,558
Deivid134.jpg,800,600,SOS,138,519,157,548
Deivid134.jpg,800,600,SOS,237,374,252,405
Deivid134.jpg,800,600,SOS,315,374,331,406
Deivid134.jpg,800,600,SOS,398,533,415,569
Deivid134.jpg,800,600,SOS,630,67,646,100
Deivid134.jpg,800,600,B,237,12,271,82
Deivid134.jpg,800,600,B,318,5,339,52
Deivid134.jpg,800,600,B,414,14,432,88
Deivid134.jpg,800,600,B,584,1,612,91
Deivid134.jpg,800,600,B,694,4,715,87
Deivid134.jpg,800,600,B,737,8,757,82
Deivid134.jpg,800,600,P,750,49,763,63
Deivid134.jpg,800,600,P,753,66,764,85
Deivid134.jpg,800,600,P,711,71,722,84
Deivid134.jpg,800,600,P,710,51,721,65
Deivid134.jpg,800,600,P,430,51,437,61
Deivid134.jpg,800,600,P,427,74,440,84
Deivid134.jpg,800,600,P,427,208,441,222
Deivid134.jpg,800,600,P,425,223,439,234
Deivid134.jpg,800,600,P,712,222,717,232
Deivid134.jpg,800,600,P,709,234,720,244
Deivid134.jpg,800,600,P,744,221,761,233
Deivid134.jpg,800,600,P,753,235,762,243
Deivid134.jpg,800,600,P,689,360,705,368
Deivid134.jpg,800,600,P,693,389,702,403
Deivid134.jpg,800,600,P,388,380,405,394
Deivid134.jpg,800,600,P,389,527,402,541
Deivid134.jpg,800,600,P,692,527,701,539
Deivid134.jpg,800,600,P,692,570,702,582
Deivid134.jpg,800,600,B,246,196,268,280
Deivid134.jpg,800,600,B,319,207,341,286
Deivid134.jpg,800,600,B,590,220,611,268
Deivid134.jpg,800,600,B,587,179,617,233
Deivid134.jpg,800,600,B,690,219,714,287
Deivid134.jpg,800,600,B,731,220,754,279
Deivid134.jpg,800,600,B,725,319,746,399
Deivid134.jpg,800,600,B,677,326,692,402
Deivid134.jpg,800,600,B,575,316,603,364
Deivid134.jpg,800,600,B,371,377,391,412
Deivid134.jpg,800,600,B,376,343,397,389
Deivid134.jpg,800,600,B,290,319,313,393
Deivid134.jpg,800,600,B,200,314,223,398
Deivid134.jpg,800,600,B,207,514,222,600
Deivid134.jpg,800,600,B,288,516,308,593
Deivid134.jpg,800,600,B,572,523,596,595
Deivid134.jpg,800,600,B,671,521,688,599
Deivid134.jpg,800,600,B,724,522,745,594
Deivid134.jpg,800,600,SN,748,337,768,377
Deivid134.jpg,800,600,SN,747,530,766,574
Deivid126.jpg,800,600,P,369,336,377,352
Deivid126.jpg,800,600,P,368,383,380,394
Deivid126.jpg,800,600,P,741,519,757,529
Deivid126.jpg,800,600,P,742,533,750,543
Deivid126.jpg,800,600,P,740,397,753,412
Deivid126.jpg,800,600,P,740,411,753,423
Deivid126.jpg,800,600,CS,12,4,51,124
Deivid126.jpg,800,600,CS,16,309,53,430
Deivid126.jpg,800,600,CF,17,204,51,274
Deivid126.jpg,800,600,CF,18,508,52,576
Deivid126.jpg,800,600,SOS,47,16,66,55
Deivid126.jpg,800,600,SOS,63,41,77,74
Deivid126.jpg,800,600,SOS,52,211,65,248
Deivid126.jpg,800,600,SOS,64,236,79,274
Deivid126.jpg,800,600,SOS,53,317,65,347
Deivid126.jpg,800,600,SOS,61,342,77,383
Deivid126.jpg,800,600,SOS,55,512,67,544
Deivid126.jpg,800,600,SOS,65,533,77,567
Deivid126.jpg,800,600,N,88,6,111,77
Deivid126.jpg,800,600,N,181,24,199,67
Deivid126.jpg,800,600,N,412,25,434,89
Deivid126.jpg,800,600,N,500,104,523,144
Deivid126.jpg,800,600,N,658,33,685,116
Deivid126.jpg,800,600,N,697,31,722,120
Deivid126.jpg,800,600,N,661,201,681,293
Deivid126.jpg,800,600,N,696,201,721,292
Deivid126.jpg,800,600,N,87,308,116,376
Deivid126.jpg,800,600,N,347,309,373,394
Deivid126.jpg,800,600,N,437,333,465,401
Deivid126.jpg,800,600,C,121,12,146,77
Deivid126.jpg,800,600,C,148,9,170,76
Deivid126.jpg,800,600,C,215,4,244,70
Deivid126.jpg,800,600,C,247,9,273,78
Deivid126.jpg,800,600,C,455,31,474,89
Deivid126.jpg,800,600,C,474,31,497,94
Deivid126.jpg,800,600,C,504,39,528,100
Deivid126.jpg,800,600,C,537,40,562,104
Deivid126.jpg,800,600,C,578,46,607,123
Deivid126.jpg,800,600,C,611,44,641,117
Deivid126.jpg,800,600,C,116,306,141,374
Deivid126.jpg,800,600,C,143,305,162,374
Deivid126.jpg,800,600,C,165,301,193,364
Deivid126.jpg,800,600,C,189,300,212,371
Deivid126.jpg,800,600,C,220,299,249,366
Deivid126.jpg,800,600,C,252,304,279,374
Deivid126.jpg,800,600,C,488,341,514,403
Deivid126.jpg,800,600,C,525,330,556,400
Deivid126.jpg,800,600,C,568,320,597,387
Deivid126.jpg,800,600,C,604,321,624,389
Deivid126.jpg,800,600,C,641,334,667,397
Deivid126.jpg,800,600,C,677,338,702,405
Deivid126.jpg,800,600,B,81,94,110,138
Deivid126.jpg,800,600,B,164,82,201,128
Deivid126.jpg,800,600,B,288,16,318,119
Deivid126.jpg,800,600,B,293,88,312,117
Deivid126.jpg,800,600,B,291,22,314,80
Deivid126.jpg,800,600,B,342,31,374,110
Deivid126.jpg,800,600,B,406,103,437,142
Deivid126.jpg,800,600,B,733,19,758,114
Deivid126.jpg,800,600,B,728,202,758,279
Deivid126.jpg,800,600,B,502,253,526,303
Deivid126.jpg,800,600,B,506,214,527,247
Deivid126.jpg,800,600,B,496,204,524,312
Deivid126.jpg,800,600,B,406,207,436,292
Deivid126.jpg,800,600,B,344,250,365,305
Deivid126.jpg,800,600,B,342,202,363,234
Deivid126.jpg,800,600,B,337,194,365,290
Deivid126.jpg,800,600,B,287,199,310,284
Deivid126.jpg,800,600,B,166,181,189,222
Deivid126.jpg,800,600,B,187,216,215,274
Deivid126.jpg,800,600,B,78,198,116,284
Deivid126.jpg,800,600,B,87,394,108,438
Deivid126.jpg,800,600,B,157,384,188,434
Deivid126.jpg,800,600,B,302,320,329,425
Deivid126.jpg,800,600,B,428,404,464,464
Deivid126.jpg,800,600,B,565,399,586,449
Deivid126.jpg,800,600,B,716,344,745,433
Deivid126.jpg,800,600,B,717,518,737,594
Deivid126.jpg,800,600,B,562,551,594,595
Deivid126.jpg,800,600,B,565,505,592,547
Deivid126.jpg,800,600,B,554,509,589,600
Deivid126.jpg,800,600,B,429,510,457,600
Deivid126.jpg,800,600,B,351,544,378,590
Deivid126.jpg,800,600,B,347,504,373,548
Deivid126.jpg,800,600,B,345,506,382,596
Deivid126.jpg,800,600,B,293,491,330,584
Deivid126.jpg,800,600,B,167,473,187,523
Deivid126.jpg,800,600,B,178,509,203,578
Deivid126.jpg,800,600,B,81,487,117,578
Deivid145.jpg,800,600,CS,31,8,56,84
Deivid145.jpg,800,600,CS,22,214,53,288
Deivid145.jpg,800,600,CS,26,442,58,497
Deivid145.jpg,800,600,CF,22,117,56,157
Deivid145.jpg,800,600,CF,30,331,57,376
Deivid145.jpg,800,600,CF,30,545,60,578
Deivid145.jpg,800,600,Bem,58,30,73,44
Deivid145.jpg,800,600,Bem,69,20,77,31
Deivid145.jpg,800,600,Bem,81,37,93,52
Deivid145.jpg,800,600,Bem,87,16,99,41
Deivid145.jpg,800,600,Bem,58,133,74,158
Deivid145.jpg,800,600,Bem,70,122,80,144
Deivid145.jpg,800,600,Bem,78,143,87,157
Deivid145.jpg,800,600,Bem,83,130,97,145
Deivid145.jpg,800,600,Bem,58,235,76,262
Deivid145.jpg,800,600,Bem,67,231,84,249
Deivid145.jpg,800,600,Bem,77,249,87,263
Deivid145.jpg,800,600,Bem,87,228,99,255
Deivid145.jpg,800,600,Bem,62,350,72,365
Deivid145.jpg,800,600,Bem,71,334,84,358
Deivid145.jpg,800,600,Bem,78,357,90,370
Deivid145.jpg,800,600,Bem,90,331,99,357
Deivid145.jpg,800,600,Bem,64,454,69,473
Deivid145.jpg,800,600,Bem,71,438,80,458
Deivid145.jpg,800,600,Bem,77,461,90,476
Deivid145.jpg,800,600,Bem,87,444,102,468
Deivid145.jpg,800,600,Bem,58,554,71,575
Deivid145.jpg,800,600,Bem,69,545,83,564
Deivid145.jpg,800,600,Bem,77,564,95,578
Deivid145.jpg,800,600,Bem,87,543,101,568
Deivid145.jpg,800,600,Bem,488,327,503,345
Deivid145.jpg,800,600,N,117,24,140,70
Deivid145.jpg,800,600,N,144,22,169,67
Deivid145.jpg,800,600,N,111,113,139,174
Deivid145.jpg,800,600,N,144,115,167,174
Deivid145.jpg,800,600,N,558,22,583,67
Deivid145.jpg,800,600,N,594,12,612,69
Deivid145.jpg,800,600,N,590,119,607,168
Deivid145.jpg,800,600,N,553,119,573,177
Deivid145.jpg,800,600,N,301,221,327,287
Deivid145.jpg,800,600,N,342,220,365,293
Deivid145.jpg,800,600,N,495,221,525,285
Deivid145.jpg,800,600,N,533,212,553,277
Deivid145.jpg,800,600,N,654,262,677,283
Deivid145.jpg,800,600,N,652,233,677,270
Deivid145.jpg,800,600,N,688,217,717,251
Deivid145.jpg,800,600,N,718,224,747,253
Deivid145.jpg,800,600,N,747,219,771,266
Deivid145.jpg,800,600,N,743,260,762,279
Deivid145.jpg,800,600,N,744,326,767,387
Deivid145.jpg,800,600,N,657,330,679,362
Deivid145.jpg,800,600,N,531,336,550,364
Deivid145.jpg,800,600,N,537,321,559,346
Deivid145.jpg,800,600,N,499,336,522,371
Deivid145.jpg,800,600,N,506,317,526,346
Deivid145.jpg,800,600,N,333,328,363,374
Deivid145.jpg,800,600,N,299,330,324,374
Deivid145.jpg,800,600,N,155,476,186,496
Deivid145.jpg,800,600,N,160,454,182,485
Deivid145.jpg,800,600,N,214,439,231,463
Deivid145.jpg,800,600,N,240,433,267,465
Deivid145.jpg,800,600,N,258,439,287,488
Deivid145.jpg,800,600,N,360,443,380,486
Deivid145.jpg,800,600,N,367,479,403,501
Deivid145.jpg,800,600,N,474,450,495,494
Deivid145.jpg,800,600,N,594,452,618,481
Deivid145.jpg,800,600,N,609,479,628,504
Deivid145.jpg,800,600,N,640,444,659,480
Deivid145.jpg,800,600,N,646,477,663,501
Deivid145.jpg,800,600,N,673,442,691,483
Deivid145.jpg,800,600,N,681,474,697,499
Deivid145.jpg,800,600,N,669,543,695,592
Deivid145.jpg,800,600,N,647,548,666,582
Deivid145.jpg,800,600,N,638,536,654,558
Deivid145.jpg,800,600,N,606,544,627,582
Deivid145.jpg,800,600,N,465,545,488,593
Deivid145.jpg,800,600,N,359,536,382,585
Deivid145.jpg,800,600,N,337,534,359,554
Deivid145.jpg,800,600,N,311,545,323,563
Deivid145.jpg,800,600,N,260,544,288,587
Deivid145.jpg,800,600,N,165,533,183,580
Deivid145.jpg,800,600,B,229,26,252,72
Deivid145.jpg,800,600,B,385,22,408,84
Deivid145.jpg,800,600,B,442,33,462,61
Deivid145.jpg,800,600,B,447,61,468,72
Deivid145.jpg,800,600,B,671,6,691,69
Deivid145.jpg,800,600,B,666,117,692,164
Deivid145.jpg,800,600,B,430,115,460,169
Deivid145.jpg,800,600,B,373,119,417,168
Deivid145.jpg,800,600,B,230,116,251,169
Deivid145.jpg,800,600,B,114,228,137,273
Deivid145.jpg,800,600,B,189,238,206,283
Deivid145.jpg,800,600,B,423,223,447,283
Deivid145.jpg,800,600,B,610,219,642,291
Deivid145.jpg,800,600,B,696,321,722,390
Deivid145.jpg,800,600,B,617,332,638,378
Deivid145.jpg,800,600,B,417,335,442,382
Deivid145.jpg,800,600,B,183,325,208,379
Deivid145.jpg,800,600,B,107,321,134,381
Deivid145.jpg,800,600,B,117,441,144,504
Deivid145.jpg,800,600,B,117,547,137,594
Deivid145.jpg,800,600,B,206,473,231,505
Deivid145.jpg,800,600,B,203,539,228,588
Deivid145.jpg,800,600,B,311,444,334,480
Deivid145.jpg,800,600,B,322,476,341,504
Deivid145.jpg,800,600,B,325,555,343,579
Deivid145.jpg,800,600,B,414,534,430,597
Deivid145.jpg,800,600,B,417,444,430,500
Deivid145.jpg,800,600,B,722,439,741,500
Deivid145.jpg,800,600,B,713,544,736,600
Deivid145.jpg,800,600,C,186,22,217,69
Deivid145.jpg,800,600,C,309,24,338,77
Deivid145.jpg,800,600,C,353,28,378,72
Deivid145.jpg,800,600,C,470,18,500,60
Deivid145.jpg,800,600,C,511,12,529,67
Deivid145.jpg,800,600,C,627,23,652,64
Deivid145.jpg,800,600,C,704,15,737,64
Deivid145.jpg,800,600,C,745,18,767,65
Deivid145.jpg,800,600,C,740,110,767,193
Deivid145.jpg,800,600,C,704,105,734,187
Deivid145.jpg,800,600,C,501,119,537,174
Deivid145.jpg,800,600,C,470,103,492,168
Deivid145.jpg,800,600,C,346,123,376,178
Deivid145.jpg,800,600,C,299,120,334,174
Deivid145.jpg,800,600,C,180,116,216,190
Deivid145.jpg,800,600,C,226,218,256,278
Deivid145.jpg,800,600,C,262,220,284,286
Deivid145.jpg,800,600,C,375,226,413,284
Deivid145.jpg,800,600,C,568,224,597,281
Deivid145.jpg,800,600,C,563,328,587,375
Deivid145.jpg,800,600,C,617,116,645,175
Deivid145.jpg,800,600,B,691,262,712,285
Deivid145.jpg,800,600,C,217,325,244,384
Deivid145.jpg,800,600,C,255,322,274,377
Deivid145.jpg,800,600,C,381,324,409,380
Deivid145.jpg,800,600,C,565,482,583,502
Deivid145.jpg,800,600,C,534,482,555,504
Deivid145.jpg,800,600,C,525,445,552,486
Deivid145.jpg,800,600,C,563,444,580,486
Deivid145.jpg,800,600,SN,496,447,517,478
Deivid145.jpg,800,600,SN,502,546,517,584
Deivid145.jpg,800,600,C,519,539,545,600
Deivid145.jpg,800,600,C,548,541,575,600
Deivid145.jpg,800,600,P,735,474,746,484
Deivid145.jpg,800,600,P,733,484,745,492
Deivid145.jpg,800,600,P,734,569,749,581
Deivid145.jpg,800,600,P,734,537,751,555
Deivid145.jpg,800,600,P,430,540,439,547
Deivid145.jpg,800,600,P,425,565,436,585
Deivid145.jpg,800,600,P,133,249,145,259
Deivid145.jpg,800,600,P,133,255,146,273
Deivid145.jpg,800,600,P,133,329,143,340
Deivid145.jpg,800,600,P,128,342,144,354
Deivid145.jpg,800,600,P,170,147,180,159
Deivid145.jpg,800,600,P,164,116,177,128
Deivid145.jpg,800,600,P,255,124,263,136
Deivid145.jpg,800,600,P,249,141,261,153
Deivid145.jpg,800,600,P,250,45,262,59
Deivid145.jpg,800,600,P,253,55,261,67
Deivid145.jpg,800,600,P,167,48,177,60
Deivid145.jpg,800,600,P,163,54,179,67
Deivid145.jpg,800,600,P,607,46,621,62
Deivid145.jpg,800,600,P,611,56,618,65
Deivid145.jpg,800,600,P,609,116,624,131
Deivid145.jpg,800,600,P,607,128,619,144
Deivid145.jpg,800,600,P,548,244,561,256
Deivid145.jpg,800,600,P,547,259,565,275
Deivid145.jpg,800,600,P,439,252,451,263
Deivid145.jpg,800,600,P,437,264,456,278
Deivid145.jpg,800,600,P,358,246,371,263
Deivid145.jpg,800,600,P,357,269,374,283
Deivid145.jpg,800,600,P,443,334,454,350
Deivid145.jpg,800,600,P,442,344,455,355
Deivid145.jpg,800,600,SOS,602,328,617,352
Deivid145.jpg,800,600,P,429,470,440,483
Deivid145.jpg,800,600,P,425,481,440,494
Deivid147.jpg,800,600,N,97,3,124,86
Deivid147.jpg,800,600,N,147,1,171,79
Deivid147.jpg,800,600,N,294,56,317,94
Deivid147.jpg,800,600,N,298,19,326,70
Deivid147.jpg,800,600,N,346,1,370,43
Deivid147.jpg,800,600,N,387,3,407,48
Deivid147.jpg,800,600,N,410,1,439,88
Deivid147.jpg,800,600,N,496,73,523,110
Deivid147.jpg,800,600,N,497,34,527,83
Deivid147.jpg,800,600,N,547,74,582,109
Deivid147.jpg,800,600,N,583,77,607,116
Deivid147.jpg,800,600,N,614,83,632,116
Deivid147.jpg,800,600,N,99,195,120,242
Deivid147.jpg,800,600,N,108,164,138,205
Deivid147.jpg,800,600,N,147,196,164,240
Deivid147.jpg,800,600,N,149,163,167,214
Deivid147.jpg,800,600,N,300,191,324,259
Deivid147.jpg,800,600,N,413,183,431,259
Deivid147.jpg,800,600,N,496,204,520,256
Deivid147.jpg,800,600,N,616,221,623,254
Deivid147.jpg,800,600,N,680,384,707,445
Deivid147.jpg,800,600,N,604,369,620,438
Deivid147.jpg,800,600,N,565,365,582,436
Deivid147.jpg,800,600,N,525,364,540,439
Deivid147.jpg,800,600,N,265,360,286,432
Deivid147.jpg,800,600,N,239,364,252,414
Deivid147.jpg,800,600,N,200,346,227,401
Deivid147.jpg,800,600,N,161,419,182,462
Deivid147.jpg,800,600,N,135,426,154,460
Deivid147.jpg,800,600,N,110,424,125,459
Deivid147.jpg,800,600,N,161,520,178,584
Deivid147.jpg,800,600,N,199,495,219,539
Deivid147.jpg,800,600,N,238,512,257,550
Deivid147.jpg,800,600,N,264,538,290,584
Deivid147.jpg,800,600,N,267,517,288,551
Deivid147.jpg,800,600,N,520,534,545,574
Deivid147.jpg,800,600,N,526,499,547,546
Deivid147.jpg,800,600,N,564,485,577,540
Deivid147.jpg,800,600,N,568,524,585,578
Deivid147.jpg,800,600,N,603,521,619,585
Deivid147.jpg,800,600,N,682,510,713,579
Deivid147.jpg,800,600,CS,13,1,44,96
Deivid147.jpg,800,600,CS,5,345,49,454
Deivid147.jpg,800,600,CF,14,184,41,250
Deivid147.jpg,800,600,CF,14,515,43,577
Deivid147.jpg,800,600,Bem,42,27,57,53
Deivid147.jpg,800,600,Bem,50,4,69,37
Deivid147.jpg,800,600,Bem,67,16,82,43
Deivid147.jpg,800,600,Bem,57,36,74,63
Deivid147.jpg,800,600,Bem,43,206,58,244
Deivid147.jpg,800,600,Bem,51,194,71,223
Deivid147.jpg,800,600,Bem,73,204,83,225
Deivid147.jpg,800,600,Bem,50,223,55,224
Deivid147.jpg,800,600,Bem,56,223,77,242
Deivid147.jpg,800,600,Bem,44,377,62,411
Deivid147.jpg,800,600,Bem,55,367,72,392
Deivid147.jpg,800,600,Bem,71,364,87,391
Deivid147.jpg,800,600,Bem,57,388,79,415
Deivid147.jpg,800,600,Bem,49,542,59,569
Deivid147.jpg,800,600,Bem,56,517,69,552
Deivid147.jpg,800,600,Bem,72,535,86,559
Deivid147.jpg,800,600,Bem,58,550,77,575
Deivid147.jpg,800,600,Bem,437,412,450,439
Deivid147.jpg,800,600,Bem,513,408,528,455
Deivid147.jpg,800,600,Bem,544,384,557,414
